filename,company_code,prod_code,prod_name,date,AUM,manager_name,bank
ACE_FFTFH003.pdf,ACE,FFTFH003,安達人壽全權委託復華投信代操全球贏新投資組合 -累積投資帳戶 ,2022-05-31,61000000.00,簡沄宜,Bank NF
ACE_FFTFH004.pdf,ACE,FFTFH004,安達人壽全權委託復華投信代操全球贏新投資組合 -月撥回 (現金 ),2022-05-31,308000000.00,簡沄宜,Bank NF
ACE_FFTKG001.pdf,ACE,FFTKG001,須依安達人壽全權委託管理帳戶相關規定辦理,2022-05-31,AUM NF,許書銘,Bank NF
ACE_FFUBR007.pdf,ACE,FFUBR007,資委託人安達人壽,2022-05-31,930000.00,紀晶心,臺灣中小企業銀行股份有限公司
ACE_FFUBR008.pdf,ACE,FFUBR008,資委託人安達人壽,2022-05-31,2440000.00,紀晶心,臺灣中小企業銀行股份有限公司
ACE_FFUBR011.pdf,ACE,FFUBR011,資委託人安達人壽,2022-05-31,53710000.00,黃家珍,台新國際商業銀行
ACE_FFUBR012.pdf,ACE,FFUBR012,資委託人安達人壽,2022-05-31,53710000.00,黃家珍,台新國際商業銀行
ACE_FFUCB005.pdf,ACE,FFUCB005,安達人壽全權委託中國信託投信代操,2022-05-31,131470000.00,MngName NF,Bank NF
ACE_FFUCB006.pdf,ACE,FFUCB006,ProdName NF,2022-05-31,835450000.00,許健忠,Bank NF
ACE_FFUCB015.pdf,ACE,FFUCB015,安達人壽全權委託中國信託投信代操,2022-05-31,46490000.00,MngName NF,Bank NF
ACE_FFUCB016.pdf,ACE,FFUCB016,安達人壽全權委託中國信託投信代操,2022-05-31,103820000.00,MngName NF,Bank NF
ACE_FFUFH001.pdf,ACE,FFUFH001,安達人壽全權委託復華投信代操戰略贏家投資組合 -累積投資帳戶 ,2022-05-31,15670000.00,蔡其佐,Bank NF
ACE_FFUFH002.pdf,ACE,FFUFH002,安達人壽全權委託復華投信代操戰略贏家投資組合 -月撥回 (現金 ),2022-05-31,65440000.00,蔡其佐,Bank NF
ACE_FFUFT001.pdf,ACE,FFUFT001,安達人壽全權委託富蘭克林華美投信投資帳戶-犇騰積極組合,2022-05-31,9321919,褚國廷,花旗台北
ACE_FFUFT002.pdf,ACE,FFUFT002,安達人壽全權委託富蘭克林華美投信投資帳戶-鑫富穩健組合,2022-05-31,1447587,褚國廷,花旗台北
ACE_FFUFT003.pdf,ACE,FFUFT003,安達人壽全權委託富蘭克林華美投信投資帳戶-鑫富穩健組合,2022-05-31,1447587,褚國廷,花旗台北
ACE_FFUFT004.pdf,ACE,FFUFT004,ProdName NF,2022-05-31,177709,MngName NF,Bank NF
ACE_FFUFT005.pdf,ACE,FFUFT005,ProdName NF,2022-05-31,85796,MngName NF,Bank NF
ACE_FFUFT006.pdf,ACE,FFUFT006,ProdName NF,2022-05-31,246779,MngName NF,Bank NF
ACE_FFUFT007.pdf,ACE,FFUFT007,ProdName NF,2022-05-31,421104,MngName NF,Bank NF
ACE_FFUFT008.pdf,ACE,FFUFT008,ProdName NF,2022-05-31,454862,MngName NF,Bank NF
ACE_FFUFT009.pdf,ACE,FFUFT009,ProdName NF,2022-05-31,346203,MngName NF,Bank NF
ACE_FFUFT010.pdf,ACE,FFUFT010,ProdName NF,2022-05-31,445007,MngName NF,Bank NF
ACE_FFUFT011.pdf,ACE,FFUFT011,ProdName NF,2022-05-31,775624,MngName NF,Bank NF
ACE_FFUFT012.pdf,ACE,FFUFT012,ProdName NF,2022-05-31,49080,MngName NF,Bank NF
ACE_FFUFT013.pdf,ACE,FFUFT013,安達人壽全權委託富蘭克林華美投信點時成金投資帳戶,2022-05-31,264105,褚國廷,花旗台北
ACE_FFUMG001.pdf,ACE,FFUMG001,ProdName NF,2022-05-31,15176000.0,MngName NF,Bank NF
ACE_FFUMG002.pdf,ACE,FFUMG002,ProdName NF,2022-05-31,15176000.0,MngName NF,Bank NF
ACE_FFUPC018.pdf,ACE,FFUPC018,安達人壽全權委託,2022-05-31,39410000.00,郭建良,台新國際商業銀行
ACE_FFUPM013.pdf,ACE,FFUPM013,安達人壽全權委託統一投顧代操致富未來投資帳戶,2022-05-31,30245753.40,梁峻源,Bank NF
ACE_FFUPM014.pdf,ACE,FFUPM014,安達人壽全權委託統一投顧代操致富未來投資帳戶 -月撥回 (現金),2022-05-31,13220772.05,梁峻源,Bank NF
ACE_FFUPM017.pdf,ACE,FFUPM017,安達人壽全權委託統一投顧代操創新七雄投資帳戶,2022-05-31,3583810.66,梁峻源,Bank NF
ACE_FFUTC001.pdf,ACE,FFUTC001,ProdName NF,2022-05-31,3550000.00,何鴻聖,Bank NF
ACE_FFUTC002.pdf,ACE,FFUTC002,ProdName NF,2022-05-31,3550000.00,何鴻聖,Bank NF
ACE_FFUTN003.pdf,ACE,FFUTN003,安達人壽享利88投資帳戶 (委託華南永昌投信運用操作),2022-05-31,5064845.41,余政民,陽信銀行
ACE_FFUTN004.pdf,ACE,FFUTN004,安達人壽享利88投資帳戶 (委託華南永昌投信運用操作),2022-05-31,5064845.41,余政民,陽信銀行
ACE_FFUTS001.pdf,ACE,FFUTS001,安達人壽全權委託台新投信代操美歐戰略價值投資組合-累積投資帳戶,2022-05-31,11140000,邱櫂詮,花旗(台灣)商業銀行營業部
ACE_FFUTS002.pdf,ACE,FFUTS002,安達人壽全權委託台新投信代操美歐戰略價值投資組合-月撥回(現金),2022-05-31,30190000,邱櫂詮,花旗(台灣)商業銀行營業部
ACE_FFUTS003.pdf,ACE,FFUTS003,安達人壽全權委託台新投信代操智能戰略投資組合-累積投資帳戶,2022-05-31,1510000,邱櫂詮,花旗(台灣)商業銀行營業部
ACE_FFUTS004.pdf,ACE,FFUTS004,安達人壽全權委託台新投信代操智能戰略投資組合-月撥回(現金),2022-05-31,5800000,邱櫂詮,花旗(台灣)商業銀行營業部
ACE_FFUTS009.pdf,ACE,FFUTS009,安達人壽全權委託台新投信代操TS戰略投資組合-累積投資帳戶,2022-05-31,3460000,邱櫂詮,花旗(台灣)商業銀行營業部
ACE_FFUTS010.pdf,ACE,FFUTS010,安達人壽全權委託台新投信代操TS戰略投資組合-月撥回投資帳戶,2022-05-31,7210000,邱櫂詮,花旗(台灣)商業銀行營業部
ACE_FFUYT001.pdf,ACE,FFUYT001,安達人壽神機妙算I投資帳戶 (委託華南永昌投信運用操作),2022-05-31,13375450.02,余政民,元大銀行
ACE_FFUYT002.pdf,ACE,FFUYT002,安達人壽神機妙算I投資帳戶 (委託華南永昌投信運用操作),2022-05-31,13375450.02,余政民,元大銀行
AIA_FD01_1.pdf,AIA,FD01_1,ProdName NF,2022-05-31,921312,李欣展,花旗(台灣)銀行
Allianz_AUDMD0010.pdf,Allianz,AUDMD0010,安聯人壽委託富蘭克林華美投信投資帳戶_精選收益型(月撥回),2022-05-31,21419140,張家智,臺灣企銀
Allianz_AUDMD0020.pdf,Allianz,AUDMD0020,安聯人壽委託聯博投信投資帳戶-多重成長收益-澳元(月撥回資產),2022-05-31,86000000.00,陳怡君,玉山商業銀行
Allianz_NTDMD0010.pdf,Allianz,NTDMD0010,安聯人壽委託聯博投信投資帳戶-台幣多重成長收益(月撥回資產),2022-05-31,602000000.00,陳怡君,玉山商業銀行
Allianz_NTDMD0020.pdf,Allianz,NTDMD0020,安聯人壽委託安聯投信投資帳戶,2022-05-31,8983000000,蔡正元,遠東國際商業銀行
Allianz_NTDMD0030.pdf,Allianz,NTDMD0030,安聯人壽委託富蘭克林華美投信投資帳戶_新臺幣多元收益(月撥回),2022-05-31,1374311917,黃媺雯,土地銀行
Allianz_NTDMD0040.pdf,Allianz,NTDMD0040,安聯人壽委託群益投信投資帳戶-月月豐收(月撥回),2022-05-31,704000000.00,葉啟芳,玉山商業銀行
Allianz_NTDMD0060.pdf,Allianz,NTDMD0060,安聯人壽委託安聯投信投資帳戶,2022-05-31,332000000,陳信逢,花旗(台灣)商業銀行
Allianz_NTDMD0070.pdf,Allianz,NTDMD0070,安聯人壽委託復華投信投資帳戶 -台幣環球股債均衡組合 (雙月撥回),2022-05-31,483000000.00,許家瑝,遠東國際商業銀行
Allianz_NTDMD0090.pdf,Allianz,NTDMD0090,安聯人壽委託柏瑞投信投資帳戶 -月,2022-05-31,920000000.00,MngName NF,玉山商業銀行
Allianz_NTDMD0100.pdf,Allianz,NTDMD0100,安聯人壽委託群益投信投資帳戶-台幣環球股債收益組合(雙月撥回),2022-05-31,228000000.00,朱哲均,遠東國際商業銀行
Allianz_NTDMD0110.pdf,Allianz,NTDMD0110,安聯人壽委託帳戶,2022-05-31,1003000000.00,陳韋翰,玉山商業銀行
Allianz_NTDMD0120.pdf,Allianz,NTDMD0120,ProdName NF,2022-05-31,886000000.00,葉金江,玉山商業銀行
Allianz_NTDMD0130.pdf,Allianz,NTDMD0130,安聯人壽委託復華投信投資帳戶 -豐收得利 2(月撥回資產 ),2022-05-31,1785000000.00,王品昕,永豐商業銀行
Allianz_USDMD0010.pdf,Allianz,USDMD0010,安聯人壽委託富蘭克林華美投信投資帳戶-安穩收益型(月撥回資產),2022-05-31,1112999,張家智,花旗台北
Allianz_USDMD0030.pdf,Allianz,USDMD0030,安聯人壽委託摩根投信投資帳戶-雙重平衡(月撥回資產),2022-05-31,88580000.00,鄭宇淳,玉山商業銀行
Allianz_USDMD0040.pdf,Allianz,USDMD0040,安聯人壽委託富蘭克林華美投信投資帳戶-穩健成長型(月撥回資產),2022-05-31,100070218,石宗民,花旗台北
Allianz_USDMD0050.pdf,Allianz,USDMD0050,安聯人壽委託安聯投信投資帳戶,2022-05-31,8000000,蔡正元,花旗(台灣)商業銀行
Allianz_USDMD0060.pdf,Allianz,USDMD0060,安聯人壽委託富蘭克林華美投信投資帳戶_精選收益型(月撥回),2022-05-31,27211294,張家智,臺灣企銀
Allianz_USDMD0070.pdf,Allianz,USDMD0070,安聯人壽委託聯博投信投資帳戶-多重成長收益-美元(月撥回資產),2022-05-31,59000000.00,陳怡君,玉山商業銀行
Allianz_USDMD0080.pdf,Allianz,USDMD0080,安聯人壽委託元大投信投資帳戶 -全球 ETF收益組合 (月撥回 ),2022-05-31,2300000.00,王紹宇,花旗(台灣)商業銀行
Allianz_USDMD0090.pdf,Allianz,USDMD0090,安聯人壽委託富蘭克林華美投信投資帳戶_美元多元收益(月撥回),2022-05-31,35702820,謝濟帆,土地銀行
Allianz_USDMD0100.pdf,Allianz,USDMD0100,人壽委託帳戶,2022-05-31,168000000.00,陳秀宜,玉山
Allianz_USDMD0110.pdf,Allianz,USDMD0110,安聯人壽委託富蘭克林華美投信投資帳戶-美元環球股債均衡組合(月撥回資產),2022-05-31,25120779,謝濟帆,遠東銀行
Allianz_USDMD0120.pdf,Allianz,USDMD0120,安聯人壽委託安聯投信投資帳戶-環球策略收益組合(月撥回資產),2022-05-31,11000000,鄭宇廷,花旗(台灣)商業銀行
Allianz_USDMD0130.pdf,Allianz,USDMD0130,安聯人壽委託安聯投信投資帳戶,2022-05-31,6000000,林季潔,花旗(台灣)商業銀行
Allianz_USDMD0140.pdf,Allianz,USDMD0140,安聯人壽委託復華投信投資帳戶 -美元環球股債均衡組合 (雙月撥回 ),2022-05-31,27010000.00,許家瑝,遠東國際商業銀行
Allianz_USDMD0150.pdf,Allianz,USDMD0150,安聯人壽委託帳戶,2022-05-31,20490000.00,游恩慈,玉山商業銀行
Allianz_USDMD0160.pdf,Allianz,USDMD0160,安聯人壽委託聯博投信投資帳戶-環球利寶(月撥回資產),2022-05-31,68000000.00,陳怡君,玉山商業銀行
Allianz_USDMD0170.pdf,Allianz,USDMD0170,資安聯人壽委託群益投信投資帳戶-美元環球ETF股債收益組合(雙月撥回),2022-05-31,19870000.00,朱哲均,遠東國際商業銀行
Allianz_USDMD0180.pdf,Allianz,USDMD0180,安聯人壽委託復華投信投資帳戶 -環球精選 -美元 ,2022-05-31,5620000.00,許家瑝,凱基商業銀行
Allianz_USDMD0190.pdf,Allianz,USDMD0190,安聯人壽委託帳戶 ,2022-05-31,42000000.00,謝明勳,玉山
Allianz_USDMD0200.pdf,Allianz,USDMD0200,ProdName NF,2022-05-31,53310000.00,許家禎,玉山銀行
Allianz_USDMD0210.pdf,Allianz,USDMD0210,安聯人壽委託柏瑞投信投資帳戶 -金特別 (月撥回資產 ),2022-05-31,25570000.00,MngName NF,玉山商業銀行
Allianz_USDMD0220.pdf,Allianz,USDMD0220,安聯人壽委託鋒裕匯理投信投資帳戶 -樂享悠活 ,2022-05-31,21500000.0,劉佳雨,玉山銀行
Allianz_USDMD0230.pdf,Allianz,USDMD0230,安聯人壽委託帳戶,2022-05-31,35130000.00,劉蓓珊,玉山商業銀行
Allianz_USDMD0240.pdf,Allianz,USDMD0240,安聯人壽委託聯博投信投資帳戶-豐收得利(月撥回資產),2022-05-31,220000000.00,陳怡君,永豐商業銀行
Allianz_USDMD0250.pdf,Allianz,USDMD0250,安聯人壽委託安聯投信投資帳戶,2022-05-31,116000000,林季潔,玉山銀行
Allianz_USDMD0250P.pdf,Allianz,USDMD0250P,安聯人壽委託安聯投信投資帳戶,2022-05-31,3733600.0000,林季潔,玉山銀行
Allianz_USDMD0250X.pdf,Allianz,USDMD0250X,安聯人壽委託安聯投信投資帳戶,2022-05-31,116000000,林季潔,玉山銀行
Allianz_USDMD0260.pdf,Allianz,USDMD0260,安聯人壽委託帳戶 ,2022-05-31,28000000.00,謝明勳,玉山
Allianz_USDMD0270.pdf,Allianz,USDMD0270,ProdName NF,2022-05-31,11640000.00,黃銘功,玉山銀行
Allianz_USDMD0280.pdf,Allianz,USDMD0280,安聯人壽委託帳戶,2022-05-31,47270000.00,郭建良,兆豐國際商業銀行
Allianz_USDMD0290.pdf,Allianz,USDMD0290,安聯人壽委託摩根投信投資帳戶-豐收亨利(月撥回資產),2022-05-31,298470000.00,楊謹嘉,永豐銀行
Allianz_USDMD0290P_1.pdf,Allianz,USDMD0290P_1,安聯人壽委託摩根投信投資帳戶-豐收亨利PLUS (月撥回資產),2022-05-31,94770000.00,楊謹嘉,永豐銀行
Allianz_USDMD0290X.pdf,Allianz,USDMD0290X,安聯人壽委託摩根投信投資帳戶-豐收亨利(月撥回資產),2022-05-31,298470000.00,楊謹嘉,永豐銀行
Allianz_USDMD0300.pdf,Allianz,USDMD0300,安聯人壽委託帳戶 ,2022-05-31,115000000.00,陳秀宜,中國信託
Allianz_USDMD0300X.pdf,Allianz,USDMD0300X,安聯人壽委託帳戶 ,2022-05-31,115000000.00,陳秀宜,中國信託
Allianz_USDMD0320.pdf,Allianz,USDMD0320,ProdName NF,Date NF,AUM NF,MngName NF,Bank NF
AVIVA_FF90.pdf,AVIVA,FF90,第一金人壽享利樂活平衡型投資帳戶 (委託富達投信運用操作 ),2022-05-31,52090000.00,MngName NF,第一商業銀行
AVIVA_FJ90.pdf,AVIVA,FJ90,第一金人壽委託摩根投信投資帳戶-多重入息平衡,2022-05-31,68200000.00,鄭宇淳,第一銀行
AVIVA_FK90.pdf,AVIVA,FK90,第一金人壽委託柏瑞投信投資帳戶 -動態特別收益投資帳戶 ,2022-05-31,26780000.00,MngName NF,Bank NF
AVIVA_FN90.pdf,AVIVA,FN90,ProdName NF,2022-05-31,AUM NF,MngName NF,Bank NF
AVIVA_FR90.pdf,AVIVA,FR90,第一金人壽全權委託富蘭克林華美投信投資帳戶-全球效率帳戶,2022-05-31,48168489,石宗民,第一銀行
AVIVA_FR91.pdf,AVIVA,FR91,第一金人壽全權委託富蘭克林華美投信投資帳戶-穩健收益帳戶,2022-05-31,1083495,林育弘,第一銀行
AVIVA_FR92.pdf,AVIVA,FR92,第一金人壽全權委託富蘭克林華美投信投資帳戶-特別收益ETF組合,2022-05-31,12013536,褚國廷,第一銀行
AVIVA_FW90.pdf,AVIVA,FW90,第一金人壽委託復華投信投資帳戶 -全球股債多重收益帳戶 (現金撥回 ),2022-05-31,333000000.00,張伊涵,Bank NF
AVIVA_FZ90.pdf,AVIVA,FZ90,第一金人壽全權委託宏利投信投資帳戶-中國人民幣效率帳戶,2022-05-31,227360000.00,鄭安杰,Bank NF
AVIVA_FZ91.pdf,AVIVA,FZ91,第一金人壽全權委託宏利投信投資帳戶-全球多重資產投資帳戶,2022-05-31,1123000.000,鄭安杰,Bank NF
BNPLife_DMA001.pdf,BNPLife,DMA001,ProdName NF,2022-05-31,18420000.00,洪雅新,Bank NF
BNPLife_DMA002.pdf,BNPLife,DMA002,ProdName NF,2022-05-31,18420000.00,洪雅新,Bank NF
BNPLife_DMA003.pdf,BNPLife,DMA003,法國巴黎人壽環球穩健投資帳戶(委託聯博投信運用操作),2022-05-31,174102017,陳怡君,彰化銀行
BNPLife_DMA004.pdf,BNPLife,DMA004,法國巴黎人壽環球穩健投資帳戶(委託聯博投信運用操作),2022-05-31,174102017,陳怡君,彰化銀行
BNPLife_DMA005.pdf,BNPLife,DMA005,法國巴黎人壽環球穩健投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,2126668,李欣展,彰化銀行
BNPLife_DMA006.pdf,BNPLife,DMA006,法國巴黎人壽環球穩健投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,2126668,李欣展,彰化銀行
BNPLife_DMA007.pdf,BNPLife,DMA007,法國巴黎人壽澳幣環球穩健投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,8075910,石宗民,日盛銀行
BNPLife_DMA008.pdf,BNPLife,DMA008,法國巴黎人壽澳幣環球穩健投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,8075910,石宗民,日盛銀行
BNPLife_DMA009.pdf,BNPLife,DMA009,法國巴黎人壽多重資產投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,30761564,褚國廷,兆豐國際商銀
BNPLife_DMA010.pdf,BNPLife,DMA010,法國巴黎人壽多重資產投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,30761564,褚國廷,兆豐國際商銀
BNPLife_DMA011.pdf,BNPLife,DMA011,法國巴黎人壽環球成長投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,36384096,黃媺雯,華南銀行
BNPLife_DMA012.pdf,BNPLife,DMA012,法國巴黎人壽環球成長投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,36384096,黃媺雯,華南銀行
BNPLife_DMA015.pdf,BNPLife,DMA015,法國巴黎人壽環球穩健投資帳戶 (委託富達投信運用操作 ),2022-05-31,4980000.00,洪翠霞,元大商業銀行
BNPLife_DMA016.pdf,BNPLife,DMA016,法國巴黎人壽環球穩健投資帳戶 (委託富達投信運用操作 ),2022-05-31,4980000.00,洪翠霞,元大商業銀行
BNPLife_DMA017.pdf,BNPLife,DMA017,法國巴黎人壽 A+富達精選投資帳戶 (委託富達投信運用操作 ),2022-05-31,17320000.00,洪翠霞,兆豐國際商業銀行
BNPLife_DMA018.pdf,BNPLife,DMA018,法國巴黎人壽 A+富達精選投資帳戶 (委託富達投信運用操作 ),2022-05-31,17320000.00,洪翠霞,兆豐國際商業銀行
BNPLife_DMA019.pdf,BNPLife,DMA019,法國巴黎人壽環球穩健投資帳戶 (委託新光投信運用操作 ),2022-05-31,1070000.00,孫光政,Bank NF
BNPLife_DMA020.pdf,BNPLife,DMA020,法國巴黎人壽環球穩健投資帳戶 (委託新光投信運用操作 ),2022-05-31,1070000.00,孫光政,Bank NF
BNPLife_DMA023.pdf,BNPLife,DMA023,法國巴黎人壽金采收益投資帳戶 (委託富達投信運用操作 ),2022-05-31,15450000.00,洪翠霞,第一商業銀行
BNPLife_DMA024.pdf,BNPLife,DMA024,法國巴黎人壽金采收益投資帳戶 (委託富達投信運用操作 ),2022-05-31,15450000.00,洪翠霞,第一商業銀行
BNPLife_DMA027.pdf,BNPLife,DMA027,法國巴黎人壽美亞多元入息投資帳戶 (委託富達投信運用操作 ),2022-05-31,13570000.00,洪翠霞,華南商業銀行
BNPLife_DMA028.pdf,BNPLife,DMA028,法國巴黎人壽美亞多元入息投資帳戶 (委託富達投信運用操作 ),2022-05-31,13570000.00,洪翠霞,華南商業銀行
BNPLife_DMA029.pdf,BNPLife,DMA029,法國巴黎人壽新臺幣環球成長投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,1501034509,謝濟帆,臺灣企銀
BNPLife_DMA030.pdf,BNPLife,DMA030,法國巴黎人壽新臺幣環球成長投資帳戶(委託富蘭克林華美投信運用操作),2022-05-31,1501034509,謝濟帆,臺灣企銀
BNPLife_DMA039.pdf,BNPLife,DMA039,ProdName NF,2022-05-31,2860000.00,游恩慈,中國信託商業銀行
BNPLife_DMA040.pdf,BNPLife,DMA040,ProdName NF,2022-05-31,2860000.00,游恩慈,中國信託商業銀行
BNPLife_DMA041.pdf,BNPLife,DMA041,法國巴黎人壽新臺幣全球精選組合投資帳戶 (委託元大投信 運用操作 ),2022-05-31,244000000.00,廖中維,元大商業銀行
BNPLife_DMA042.pdf,BNPLife,DMA042,法國巴黎人壽新臺幣全球精選組合投資帳戶 (委託元大投信 運用操作 ),2022-05-31,244000000.00,廖中維,元大商業銀行
BNPLife_DMA045.pdf,BNPLife,DMA045,法國巴黎人壽全球動態投資帳戶 (委託華南永昌投信運用操作),2022-05-31,466599.48,余政民,華南銀行
BNPLife_DMA046.pdf,BNPLife,DMA046,法國巴黎人壽全球動態投資帳戶 (委託華南永昌投信運用操作),2022-05-31,466599.48,余政民,華南銀行
BNPLife_DMA047.pdf,BNPLife,DMA047,法國巴黎人壽趨勢創新投資帳戶 (委託富達投信運用操作 ),2022-05-31,9160000.00,MngName NF,第一商業銀行
BNPLife_DMA048.pdf,BNPLife,DMA048,法國巴黎人壽趨勢創新投資帳戶 (委託富達投信運用操作 ),2022-05-31,2440000.00,MngName NF,第一商業銀行
BNPLife_DMA049.pdf,BNPLife,DMA049,法國巴黎人壽全球智能 ETF投資帳戶 (委託元大投信運用操作 ),2022-05-31,11414500.00,王紹宇,彰化銀行
BNPLife_DMA050.pdf,BNPLife,DMA050,法國巴黎人壽全球智能 ETF投資帳戶 (委託元大投信運用操作 ),2022-05-31,11414500.00,王紹宇,彰化銀行
BNPLife_DMA051.pdf,BNPLife,DMA051,法國巴黎人壽新臺幣環球穩健投資帳戶(委託安聯投信運用操作),2022-05-31,136000000,蔡正元,凱基銀行
BNPLife_DMA052.pdf,BNPLife,DMA052,法國巴黎人壽新臺幣台灣新益投資帳戶 (委託復華投信運用操作 ),2022-05-31,927000000.00,簡沄宜,Bank NF
BNPLife_DMA053.pdf,BNPLife,DMA053,法國巴黎人壽新臺幣台灣新益投資帳戶 (委託復華投信運用操作 ),2022-05-31,138000000.00,簡沄宜,Bank NF
BNPLife_DMA054.pdf,BNPLife,DMA054,法國巴黎人壽價值收益投資帳戶 (委託新光投信運用操作 ),2022-05-31,12750000.00,孫光政,Bank NF
BNPLife_DMA055.pdf,BNPLife,DMA055,法國巴黎人壽價值收益投資帳戶 (委託新光投信運用操作 ),2022-05-31,12750000.00,孫光政,Bank NF
BNPLife_DMA056.pdf,BNPLife,DMA056,共3頁法國巴黎人壽新臺幣環球新益投資帳戶(委託聯博投信運用操作),2022-05-31,786614283,陳怡君,臺灣中小企業銀行
BNPLife_DMA057.pdf,BNPLife,DMA057,共3頁法國巴黎人壽新臺幣環球新益投資帳戶(委託聯博投信運用操作),2022-05-31,786614283,陳怡君,臺灣中小企業銀行
BNPLife_DMA058.pdf,BNPLife,DMA058,法巴人壽智慧收益投資帳戶委託安聯投信,2022-05-31,29000000,林季潔,華南銀行
BNPLife_DMA059.pdf,BNPLife,DMA059,法巴人壽智慧收益投資帳戶委託安聯投信,2022-05-31,29000000,林季潔,華南銀行
BNPLife_DMA060.pdf,BNPLife,DMA060,法國巴黎人壽 資帳戶,2022-05-31,18690000.00,MngName NF,Bank NF
BNPLife_DMA061.pdf,BNPLife,DMA061,法國巴黎人壽動態智慧 ETF投資帳戶,2022-05-31,2790000.00,MngName NF,Bank NF
BNPLife_DMA064.pdf,BNPLife,DMA064,法國巴黎人壽精選收益投資帳戶-月撥現(委託霸菱投顧運用操作),2022-05-31,99200000.00,黃家珍,彰化商業銀行
BNPLife_DMA065.pdf,BNPLife,DMA065,法國巴黎人壽精選收益投資帳戶-轉投入(委託霸菱投顧運用操作),2022-05-31,99200000.00,黃家珍,彰化商業銀行
BNPLife_DMA066.pdf,BNPLife,DMA066,法國巴黎人壽智動因子投資帳戶(委託台新投信運用操作),2022-05-31,8180000,邱櫂詮,台新國際商業銀行信託部
BNPLife_DMA067.pdf,BNPLife,DMA067,法國巴黎人壽智動因子投資帳戶(委託台新投信運用操作),2022-05-31,1670000,邱櫂詮,台新國際商業銀行信託部
